t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
4.539999,0,0,-0.5492523,0,0,0.6589617,0.09925233,1.994972,0,0,-0.8,0
4.559999,0,0,-0.5340781,0,0,0.7587103,0.08407812,1.68997,0,0,-0.8,0
4.579998,0,0,-0.5172139,0,0,0.8432087,0.06721394,1.351,0,0,-0.8,0
4.599998,0,0,-0.4989988,0,0,0.9107587,0.04899876,0.9848751,0,0,-0.8,0
4.619998,0,0,-0.4797987,0,0,0.9600025,0.02979873,0.5989545,0,0,-0.8,0
4.639998,0,0,-0.4599997,0,0,0.9899502,0.009999737,0.2009947,0,0,-0.8,0
4.659998,0,0,-0.4399998,0,0,0.9999999,0,0,0,0,-0.8,0
4.679998,0,0,-0.4199998,0,0,0.9999999,0,0,0,0,-0.8,0
4.699998,0,0,-0.3999998,0,0,0.9999999,0,0,0,0,-0.8,0
4.719998,0,0,-0.3799998,0,0,0.9999999,0,0,0,0,-0.8,0
4.739998,0,0,-0.3599998,0,0,0.9999999,0,0,0,0,-0.8,0
4.759998,0,0,-0.3399999,0,0,0.9999999,0,0,0,0,-0.8,0
4.779998,0,0,-0.3199999,0,0,0.9999999,0,0,0,0,-0.8,0
4.799998,0,0,-0.2999999,0,0,0.9999999,0,0,0,0,-0.8,0
4.819998,0,0,-0.2799999,0,0,0.9999999,0,0,0,0,-0.8,0
4.839998,0,0,-0.2599999,0,0,0.9999999,0,0,0,0,-0.8,0
4.859998,0,0,-0.2399999,0,0,0.9999999,0,0,0,0,-0.8,0
4.879998,0,0,-0.2199999,0,0,0.9999999,0,0,0,0,-0.8,0
4.899998,0,0,-0.1999999,0,0,0.9999999,0,0,0,0,-0.8,0
4.919998,0,0,-0.1799999,0,0,0.9999999,0,0,0,0,-0.8,0
4.939998,0,0,-0.16,0,0,0.9999999,0,0,0,0,-0.8,0
4.959998,0,0,-0.14,0,0,0.9999999,0,0,0,0,-0.8,0
4.979998,0,0,-0.12,0,0,0.9999999,0,0,0,0,-0.8,0
4.999998,0,0,-0.09999998,0,0,0.9999999,0,0,0,0,-0.8,0
5.019998,0,0,-0.07999999,0,0,0.9999999,0,0,0,0,-0.8,0
5.039998,0,0,-0.06,0,0,0.9999999,0,0,0,0,-0.8,0
5.059998,0,0,-0.04000001,0,0,0.9999999,0,0,0,0,-0.8,0
5.079998,0,0,-0.02000002,0,0,0.9999999,0,0,0,0,-0.8,0
5.099998,0,0,-3.352761E-08,0,0,0.9999999,0,0,0,0,-0.8,0
5.119998,0,0,0.01999996,0,0,0.9999999,0,0,0,0,-0.8,0
5.139998,0,0,0.03999995,0,0,0.9999999,0,0,0,0,-0.8,0
5.159998,0,0,0.05999994,0,0,0.9999999,0,0,0,0,-0.8,0
5.179998,0,0,0.07999992,0,0,0.9999999,0,0,0,0,-0.8,0
5.199998,0,0,0.09999991,0,0,0.9999999,0,0,0,0,-0.8,0
5.219998,0,0,0.1199999,0,0,0.9999999,0,0,0,0,-0.8,0
5.239998,0,0,0.1399999,0,0,0.9999999,0,0,0,0,-0.8,0
5.259998,0,0,0.1599999,0,0,0.9999999,0,0,0,0,-0.8,0
5.279998,0,0,0.1799999,0,0,0.9999999,0,0,0,0,-0.8,0
5.299998,0,0,0.1999999,0,0,0.9999999,0,0,0,0,-0.8,0
5.319998,0,0,0.2199999,0,0,0.9999999,0,0,0,0,-0.8,0
5.339998,0,0,0.2399999,0,0,0.9999999,0,0,0,0,-0.8,0
5.359998,0,0,0.2599999,0,0,0.9999999,0,0,0,0,-0.8,0
5.379998,0,0,0.2799999,0,0,0.9999999,0,0,0,0,-0.8,0
5.399998,0,0,0.2999998,0,0,0.9999999,0,0,0,0,-0.8,0
5.419998,0,0,0.3199998,0,0,0.9999999,0,0,0,0,-0.8,0
5.439998,0,0,0.3399998,0,0,0.9999999,0,0,0,0,-0.8,0
5.459998,0,0,0.3599998,0,0,0.9999999,0,0,0,0,-0.8,0
5.479998,0,0,0.3799998,0,0,0.9999999,0,0,0,0,-0.8,0
5.499998,0,0,0.3999997,0,0,0.9999999,0,0,0,0,-0.8,0
5.519998,0,0,0.4199997,0,0,0.9999999,0,0,0,0,-0.8,0
5.539998,0,0,0.4399997,0,0,0.9999999,0,0,0,0,-0.8,0
5.559998,0,0,0.4599997,0,0,0.9999999,0,0,0,0,-0.8,0
5.579998,0,0,0.4799997,0,0,0.9999999,0,0,0,0,-0.8,0
5.599998,0,0,0.4999996,0,0,0.9999999,0,0,0,0,-0.8,0
5.619998,0,0,0.5199996,0,0,0.9999999,0,0,0,0,-0.8,0
5.639998,0,0,0.5399996,0,0,0.9999999,0,0,0,0,-0.8,0
5.659998,0,0,0.5599996,0,0,0.9999999,0,0,0,0,-0.8,0
5.679998,0,0,0.5799996,0,0,0.9999999,0,0,0,0,-0.8,0
5.699998,0,0,0.5999995,0,0,-0.9999999,0,0,0,0,-0.8,0
5.719998,0,0,0.5799996,0,0,-0.9999999,0,0,0,0,-0.8,0
5.739998,0,0,0.5599996,0,0,-0.9999999,0,0,0,0,-0.8,0
5.759998,0,0,0.5399996,0,0,-0.9999999,0,0,0,0,-0.8,0
5.779998,0,0,0.5199996,0,0,-0.9999999,0,0,0,0,-0.8,0
5.799998,0,0,0.4999996,0,0,-0.9999999,0,0,0,0,-0.8,0
5.819998,0,0,0.4799997,0,0,-0.9999999,0,0,0,0,-0.8,0
5.839998,0,0,0.4599997,0,0,-0.9999999,0,0,0,0,-0.8,0
5.859998,0,0,0.4399997,0,0,-0.9999999,0,0,0,0,-0.8,0
5.879998,0,0,0.4199997,0,0,-0.9999999,0,0,0,0,-0.8,0
5.899998,0,0,0.3999997,0,0,-0.9999999,0,0,0,0,-0.8,0
5.919998,0,0,0.3799998,0,0,-0.9999999,0,0,0,0,-0.8,0
5.939998,0,0,0.3599998,0,0,-0.9999999,0,0,0,0,-0.8,0
5.959998,0,0,0.3399998,0,0,-0.9999999,0,0,0,0,-0.8,0
5.979998,0,0,0.3199998,0,0,-0.9999999,0,0,0,0,-0.8,0
5.999998,0,0,0.2999998,0,0,-0.9999999,0,0,0,0,-0.8,0
6.019998,0,0,0.2799999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.039998,0,0,0.2599999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.059998,0,0,0.2399999,0,0,-0.9999999,0,0,0,0,-0.8,0
